movie_title,rating,genre,in_theaters_date,on_streaming_date,runtime_in_minutes,tomatometer_status,tomatometer_rating,tomatometer_count,audience_rating,audience_count,on_streaming_year,in_theaters_year
Disney's A Christmas Carol,PG,Kids & Family,2009-06-11,2010-11-16,96.0,Rotten,53.0,197.0,58.0,776113.0,2010,2009.0
Disney's A Christmas Carol,PG,Science Fiction & Fantasy,2009-06-11,2010-11-16,96.0,Rotten,53.0,197.0,58.0,776113.0,2010,2009.0
Deep Water,PG,Documentary,2006-03-09,2007-12-18,93.0,Certified Fresh,96.0,55.0,87.0,4961.0,2007,2006.0
Deep Water,PG,Special Interest,2006-03-09,2007-12-18,93.0,Certified Fresh,96.0,55.0,87.0,4961.0,2007,2006.0
Road to Victory,NR,Art House & International,2007-03-18,2009-09-22,99.0,Fresh,75.0,8.0,78.0,89.0,2009,2007.0
Road to Victory,NR,Drama,2007-03-18,2009-09-22,99.0,Fresh,75.0,8.0,78.0,89.0,2009,2007.0
Road to Victory,NR,Sports & Fitness,2007-03-18,2009-09-22,99.0,Fresh,75.0,8.0,78.0,89.0,2009,2007.0
Beverly Hills Chihuahua,PG,Comedy,2008-09-30,2009-03-03,91.0,Rotten,40.0,97.0,52.0,186544.0,2009,2008.0
Fireflies in the Garden,R,Drama,2011-10-14,2012-07-02,98.0,Rotten,22.0,54.0,45.0,45150.0,2012,2011.0
The Eye,PG-13,Drama,2008-01-02,2008-06-06,97.0,Rotten,22.0,79.0,43.0,303432.0,2008,2008.0
The Eye,PG-13,Horror,2008-01-02,2008-06-06,97.0,Rotten,22.0,79.0,43.0,303432.0,2008,2008.0
The Eye,PG-13,Mystery & Suspense,2008-01-02,2008-06-06,97.0,Rotten,22.0,79.0,43.0,303432.0,2008,2008.0
Day of the Dead,R,Horror,2008-01-04,2008-08-04,87.0,Rotten,13.0,8.0,22.0,11084.0,2008,2008.0
Day of the Dead,R,Mystery & Suspense,2008-01-04,2008-08-04,87.0,Rotten,13.0,8.0,22.0,11084.0,2008,2008.0
My Best Friend's Girl,R,Comedy,2008-09-18,2009-01-13,101.0,Rotten,14.0,59.0,46.0,86580.0,2009,2008.0
My Best Friend's Girl,R,Drama,2008-09-18,2009-01-13,101.0,Rotten,14.0,59.0,46.0,86580.0,2009,2008.0
The Burrowers,R,Horror,2008-01-09,2009-04-21,96.0,Fresh,73.0,11.0,33.0,10864.0,2009,2008.0
The Burrowers,R,Mystery & Suspense,2008-01-09,2009-04-21,96.0,Fresh,73.0,11.0,33.0,10864.0,2009,2008.0
The Burrowers,R,Western,2008-01-09,2009-04-21,96.0,Fresh,73.0,11.0,33.0,10864.0,2009,2008.0
The Midnight Meat Train,R,Drama,2008-08-14,2009-02-17,98.0,Fresh,72.0,32.0,50.0,143520.0,2009,2008.0
The Midnight Meat Train,R,Horror,2008-08-14,2009-02-17,98.0,Fresh,72.0,32.0,50.0,143520.0,2009,2008.0
The Midnight Meat Train,R,Mystery & Suspense,2008-08-14,2009-02-17,98.0,Fresh,72.0,32.0,50.0,143520.0,2009,2008.0
The Lucky Ones,R,Comedy,2008-09-26,2009-01-27,112.0,Rotten,37.0,75.0,54.0,11785.0,2009,2008.0
The Lucky Ones,R,Drama,2008-09-26,2009-01-27,112.0,Rotten,37.0,75.0,54.0,11785.0,2009,2008.0
Run Fatboy Run,PG-13,Comedy,2007-07-09,2008-09-23,102.0,Rotten,46.0,153.0,64.0,102871.0,2008,2007.0
Closing Escrow,PG,Comedy,2007-02-28,2007-04-09,93.0,Rotten,54.0,13.0,36.0,1123.0,2007,2007.0
Whiteout,R,Action & Adventure,2009-11-09,2010-01-19,106.0,Rotten,7.0,115.0,21.0,538847.0,2010,2009.0
Whiteout,R,Drama,2009-11-09,2010-01-19,106.0,Rotten,7.0,115.0,21.0,538847.0,2010,2009.0
Whiteout,R,Mystery & Suspense,2009-11-09,2010-01-19,106.0,Rotten,7.0,115.0,21.0,538847.0,2010,2009.0
Randy and the Mob,PG,Comedy,2007-10-13,2009-01-09,91.0,Rotten,56.0,9.0,38.0,286.0,2009,2007.0
Randy and the Mob,PG,Documentary,2007-10-13,2009-01-09,91.0,Rotten,56.0,9.0,38.0,286.0,2009,2007.0
Black Irish,R,Drama,2007-10-26,2008-08-01,94.0,Rotten,31.0,13.0,58.0,1685.0,2008,2007.0
Wild Child,PG-13,Comedy,2008-08-14,2009-11-17,98.0,Rotten,41.0,27.0,61.0,17478.0,2009,2008.0
Powder Blue,R,Drama,2009-08-05,2009-05-26,108.0,Rotten,25.0,8.0,40.0,7410.0,2009,2009.0
King Corn,NR,Documentary,2007-12-10,2008-04-29,90.0,Fresh,96.0,26.0,78.0,3199.0,2008,2007.0
King Corn,NR,Musical & Performing Arts,2007-12-10,2008-04-29,90.0,Fresh,96.0,26.0,78.0,3199.0,2008,2007.0
King Corn,NR,Special Interest,2007-12-10,2008-04-29,90.0,Fresh,96.0,26.0,78.0,3199.0,2008,2007.0
L' Avocat de la Terreur (Terror's Advocate),R,Art House & International,2007-05-18,2008-02-19,130.0,Certified Fresh,87.0,46.0,67.0,1952.0,2008,2007.0
L' Avocat de la Terreur (Terror's Advocate),R,Documentary,2007-05-18,2008-02-19,130.0,Certified Fresh,87.0,46.0,67.0,1952.0,2008,2007.0
L' Avocat de la Terreur (Terror's Advocate),R,Special Interest,2007-05-18,2008-02-19,130.0,Certified Fresh,87.0,46.0,67.0,1952.0,2008,2007.0
Darfur Now,PG,Documentary,2007-09-11,2008-05-27,90.0,Fresh,73.0,59.0,73.0,2308.0,2008,2007.0
Darfur Now,PG,Drama,2007-09-11,2008-05-27,90.0,Fresh,73.0,59.0,73.0,2308.0,2008,2007.0
Darfur Now,PG,Musical & Performing Arts,2007-09-11,2008-05-27,90.0,Fresh,73.0,59.0,73.0,2308.0,2008,2007.0
Darfur Now,PG,Special Interest,2007-09-11,2008-05-27,90.0,Fresh,73.0,59.0,73.0,2308.0,2008,2007.0
Laaga Chunari Mein Daag - Journey of a Woman,NR,Art House & International,2007-12-10,2007-12-18,138.0,Rotten,50.0,6.0,58.0,3784.0,2007,2007.0
Laaga Chunari Mein Daag - Journey of a Woman,NR,Drama,2007-12-10,2007-12-18,138.0,Rotten,50.0,6.0,58.0,3784.0,2007,2007.0
Rails & Ties,PG-13,Drama,2007-10-26,2008-06-17,101.0,Rotten,34.0,47.0,58.0,10100.0,2008,2007.0
Mr. Untouchable,R,Documentary,2007-10-26,2008-01-29,92.0,Fresh,73.0,26.0,54.0,731.0,2008,2007.0
House,R,Drama,2008-07-11,2009-07-04,98.0,Rotten,0.0,13.0,27.0,16714.0,2009,2008.0
House,R,Horror,2008-07-11,2009-07-04,98.0,Rotten,0.0,13.0,27.0,16714.0,2009,2008.0
House,R,Mystery & Suspense,2008-07-11,2009-07-04,98.0,Rotten,0.0,13.0,27.0,16714.0,2009,2008.0
Canvas,PG-13,Drama,2007-12-10,2008-01-29,100.0,Fresh,78.0,27.0,62.0,570.0,2008,2007.0
Skid Row,R,Documentary,2007-08-24,2008-03-25,90.0,Fresh,83.0,6.0,55.0,389.0,2008,2007.0
Skid Row,R,Special Interest,2007-08-24,2008-03-25,90.0,Fresh,83.0,6.0,55.0,389.0,2008,2007.0
Saawariya,PG,Art House & International,2007-09-11,2008-06-05,138.0,Rotten,38.0,21.0,46.0,5825.0,2008,2007.0
Saawariya,PG,Drama,2007-09-11,2008-06-05,138.0,Rotten,38.0,21.0,46.0,5825.0,2008,2007.0
Saawariya,PG,Musical & Performing Arts,2007-09-11,2008-06-05,138.0,Rotten,38.0,21.0,46.0,5825.0,2008,2007.0
Saawariya,PG,Romance,2007-09-11,2008-06-05,138.0,Rotten,38.0,21.0,46.0,5825.0,2008,2007.0
Aaja Nachle,NR,Art House & International,2007-11-30,2008-08-01,142.0,Fresh,67.0,6.0,72.0,4354.0,2008,2007.0
Aaja Nachle,NR,Drama,2007-11-30,2008-08-01,142.0,Fresh,67.0,6.0,72.0,4354.0,2008,2007.0
Aaja Nachle,NR,Musical & Performing Arts,2007-11-30,2008-08-01,142.0,Fresh,67.0,6.0,72.0,4354.0,2008,2007.0
Aaja Nachle,NR,Romance,2007-11-30,2008-08-01,142.0,Fresh,67.0,6.0,72.0,4354.0,2008,2007.0
Flawless,PG-13,Drama,2008-03-28,2008-03-06,105.0,Rotten,55.0,95.0,54.0,12567.0,2008,2008.0
Flawless,PG-13,Mystery & Suspense,2008-03-28,2008-03-06,105.0,Rotten,55.0,95.0,54.0,12567.0,2008,2008.0
What Happens in Vegas,PG-13,Comedy,2008-04-22,2008-08-26,99.0,Rotten,26.0,131.0,65.0,501679.0,2008,2008.0
What Happens in Vegas,PG-13,Romance,2008-04-22,2008-08-26,99.0,Rotten,26.0,131.0,65.0,501679.0,2008,2008.0
Appaloosa,R,Action & Adventure,2008-03-10,2009-01-13,115.0,Certified Fresh,76.0,163.0,55.0,55670.0,2009,2008.0
Appaloosa,R,Western,2008-03-10,2009-01-13,115.0,Certified Fresh,76.0,163.0,55.0,55670.0,2009,2008.0
Good,R,Drama,2008-08-09,2009-01-05,95.0,Rotten,32.0,71.0,32.0,41566.0,2009,2008.0
The Visitor,PG-13,Drama,2008-04-25,2009-01-27,104.0,Certified Fresh,89.0,118.0,84.0,127066.0,2009,2008.0
Meet Bill,R,Comedy,2008-04-04,2008-07-15,97.0,Rotten,21.0,19.0,44.0,8163.0,2008,2008.0
Married Life,PG-13,Comedy,2008-07-03,2008-02-09,90.0,Rotten,54.0,118.0,36.0,5080.0,2008,2008.0
Married Life,PG-13,Drama,2008-07-03,2008-02-09,90.0,Rotten,54.0,118.0,36.0,5080.0,2008,2008.0
Married Life,PG-13,Mystery & Suspense,2008-07-03,2008-02-09,90.0,Rotten,54.0,118.0,36.0,5080.0,2008,2008.0
Married Life,PG-13,Romance,2008-07-03,2008-02-09,90.0,Rotten,54.0,118.0,36.0,5080.0,2008,2008.0
Badland,R,Drama,2007-11-30,2009-02-24,165.0,Rotten,17.0,18.0,54.0,292.0,2009,2007.0
The Oxford Murders,R,Art House & International,2010-06-08,2010-05-10,110.0,Rotten,9.0,11.0,33.0,14548.0,2010,2010.0
The Oxford Murders,R,Drama,2010-06-08,2010-05-10,110.0,Rotten,9.0,11.0,33.0,14548.0,2010,2010.0
The Oxford Murders,R,Horror,2010-06-08,2010-05-10,110.0,Rotten,9.0,11.0,33.0,14548.0,2010,2010.0
The Oxford Murders,R,Mystery & Suspense,2010-06-08,2010-05-10,110.0,Rotten,9.0,11.0,33.0,14548.0,2010,2010.0
Untraceable,R,Drama,2008-01-25,2008-05-13,101.0,Rotten,16.0,148.0,52.0,225115.0,2008,2008.0
Untraceable,R,Horror,2008-01-25,2008-05-13,101.0,Rotten,16.0,148.0,52.0,225115.0,2008,2008.0
Untraceable,R,Mystery & Suspense,2008-01-25,2008-05-13,101.0,Rotten,16.0,148.0,52.0,225115.0,2008,2008.0
The Informers,R,Drama,2009-04-24,2009-08-25,98.0,Rotten,12.0,105.0,18.0,18503.0,2009,2009.0
The Informers,R,Mystery & Suspense,2009-04-24,2009-08-25,98.0,Rotten,12.0,105.0,18.0,18503.0,2009,2009.0
Meeting Resistance,NR,Documentary,2007-10-19,2008-05-20,84.0,Fresh,82.0,22.0,47.0,200.0,2008,2007.0
Meeting Resistance,NR,Special Interest,2007-10-19,2008-05-20,84.0,Fresh,82.0,22.0,47.0,200.0,2008,2007.0
The Freshman,PG,Comedy,1990-07-20,1998-06-30,102.0,Certified Fresh,93.0,46.0,61.0,11833.0,1998,1990.0
The Freshman,PG,Drama,1990-07-20,1998-06-30,102.0,Certified Fresh,93.0,46.0,61.0,11833.0,1998,1990.0
Guta-yubalja-deul (A Bloody Aria),NR,Art House & International,2006-05-31,2008-02-26,115.0,Rotten,42.0,24.0,40.0,297.0,2008,2006.0
Guta-yubalja-deul (A Bloody Aria),NR,Drama,2006-05-31,2008-02-26,115.0,Rotten,42.0,24.0,40.0,297.0,2008,2006.0
Guta-yubalja-deul (A Bloody Aria),NR,Mystery & Suspense,2006-05-31,2008-02-26,115.0,Rotten,42.0,24.0,40.0,297.0,2008,2006.0
The Rocker,PG-13,Comedy,2008-12-06,2009-01-27,102.0,Rotten,41.0,123.0,46.0,44180.0,2009,2008.0
The Rocker,PG-13,Drama,2008-12-06,2009-01-27,102.0,Rotten,41.0,123.0,46.0,44180.0,2009,2008.0
The Perfect Holiday,PG-13,Kids & Family,2007-12-12,2008-11-11,96.0,Rotten,16.0,57.0,52.0,159641.0,2008,2007.0
The Perfect Holiday,PG-13,Romance,2007-12-12,2008-11-11,96.0,Rotten,16.0,57.0,52.0,159641.0,2008,2007.0
La Graine et le Mulet (The Secret of the Grain) (Couscous),NR,Art House & International,2007-03-09,2010-07-27,151.0,Certified Fresh,93.0,54.0,76.0,9062.0,2010,2007.0
La Graine et le Mulet (The Secret of the Grain) (Couscous),NR,Drama,2007-03-09,2010-07-27,151.0,Certified Fresh,93.0,54.0,76.0,9062.0,2010,2007.0
Land of the Lost,PG-13,Action & Adventure,2009-05-06,2009-10-13,102.0,Rotten,26.0,189.0,32.0,542614.0,2009,2009.0
Land of the Lost,PG-13,Comedy,2009-05-06,2009-10-13,102.0,Rotten,26.0,189.0,32.0,542614.0,2009,2009.0
Land of the Lost,PG-13,Science Fiction & Fantasy,2009-05-06,2009-10-13,102.0,Rotten,26.0,189.0,32.0,542614.0,2009,2009.0
[Rec],R,Art House & International,2007-11-23,2009-07-14,78.0,Fresh,89.0,35.0,82.0,50336.0,2009,2007.0
[Rec],R,Horror,2007-11-23,2009-07-14,78.0,Fresh,89.0,35.0,82.0,50336.0,2009,2007.0
[Rec],R,Special Interest,2007-11-23,2009-07-14,78.0,Fresh,89.0,35.0,82.0,50336.0,2009,2007.0
Look,R,Comedy,2007-12-14,2009-05-05,102.0,Fresh,60.0,35.0,56.0,709.0,2009,2007.0
Look,R,Drama,2007-12-14,2009-05-05,102.0,Fresh,60.0,35.0,56.0,709.0,2009,2007.0
And God Created Woman,R,Classics,1988-01-01,2000-08-02,100.0,Rotten,38.0,8.0,32.0,1597.0,2000,1988.0
And God Created Woman,R,Comedy,1988-01-01,2000-08-02,100.0,Rotten,38.0,8.0,32.0,1597.0,2000,1988.0
And God Created Woman,R,Drama,1988-01-01,2000-08-02,100.0,Rotten,38.0,8.0,32.0,1597.0,2000,1988.0
And God Created Woman,R,Romance,1988-01-01,2000-08-02,100.0,Rotten,38.0,8.0,32.0,1597.0,2000,1988.0
The Box,PG-13,Horror,2009-06-11,2010-02-23,116.0,Rotten,44.0,155.0,24.0,359067.0,2010,2009.0
The Box,PG-13,Mystery & Suspense,2009-06-11,2010-02-23,116.0,Rotten,44.0,155.0,24.0,359067.0,2010,2009.0
The Box,PG-13,Science Fiction & Fantasy,2009-06-11,2010-02-23,116.0,Rotten,44.0,155.0,24.0,359067.0,2010,2009.0
Man in the Chair,PG-13,Comedy,2007-07-12,2008-01-04,107.0,Rotten,49.0,35.0,68.0,931.0,2008,2007.0
Man in the Chair,PG-13,Drama,2007-07-12,2008-01-04,107.0,Rotten,49.0,35.0,68.0,931.0,2008,2007.0
Undoing,R,Drama,2006-06-24,2008-11-03,90.0,Rotten,31.0,13.0,26.0,372.0,2008,2006.0
Undoing,R,Mystery & Suspense,2006-06-24,2008-11-03,90.0,Rotten,31.0,13.0,26.0,372.0,2008,2006.0
Black Water,R,Horror,2008-02-19,2008-02-19,89.0,Fresh,79.0,19.0,39.0,3937.0,2008,2008.0
Black Water,R,Mystery & Suspense,2008-02-19,2008-02-19,89.0,Fresh,79.0,19.0,39.0,3937.0,2008,2008.0
21,PG-13,Drama,2008-03-28,2008-07-22,122.0,Rotten,36.0,169.0,66.0,367740.0,2008,2008.0
21,PG-13,Mystery & Suspense,2008-03-28,2008-07-22,122.0,Rotten,36.0,169.0,66.0,367740.0,2008,2008.0
The Duchess of Langeais (Ne Touchez Pas La Hache)(Don't Touch the Axe),NR,Art House & International,2007-02-15,2008-12-08,137.0,Fresh,70.0,66.0,52.0,865.0,2008,2007.0
The Duchess of Langeais (Ne Touchez Pas La Hache)(Don't Touch the Axe),NR,Drama,2007-02-15,2008-12-08,137.0,Fresh,70.0,66.0,52.0,865.0,2008,2007.0
The Duchess of Langeais (Ne Touchez Pas La Hache)(Don't Touch the Axe),NR,Romance,2007-02-15,2008-12-08,137.0,Fresh,70.0,66.0,52.0,865.0,2008,2007.0
Ben X,NR,Art House & International,2007-09-26,2009-10-03,93.0,Fresh,68.0,38.0,80.0,6743.0,2009,2007.0
Ben X,NR,Drama,2007-09-26,2009-10-03,93.0,Fresh,68.0,38.0,80.0,6743.0,2009,2007.0
Ben X,NR,Mystery & Suspense,2007-09-26,2009-10-03,93.0,Fresh,68.0,38.0,80.0,6743.0,2009,2007.0
Body of Lies,R,Drama,2008-08-10,2009-02-17,128.0,Rotten,55.0,211.0,62.0,129956.0,2009,2008.0
Body of Lies,R,Mystery & Suspense,2008-08-10,2009-02-17,128.0,Rotten,55.0,211.0,62.0,129956.0,2009,2008.0
Passengers,PG-13,Drama,2008-10-24,2009-03-24,93.0,Rotten,19.0,31.0,35.0,29506.0,2009,2008.0
Passengers,PG-13,Mystery & Suspense,2008-10-24,2009-03-24,93.0,Rotten,19.0,31.0,35.0,29506.0,2009,2008.0
The Grand,R,Comedy,2008-11-01,2008-10-06,104.0,Rotten,38.0,42.0,43.0,3054.0,2008,2008.0
The Hammer,R,Comedy,2007-04-26,2008-06-24,93.0,Certified Fresh,80.0,40.0,90.0,4933.0,2008,2007.0
Shutter,PG-13,Horror,2008-03-19,2008-07-15,85.0,Rotten,9.0,65.0,33.0,241165.0,2008,2008.0
Shutter,PG-13,Mystery & Suspense,2008-03-19,2008-07-15,85.0,Rotten,9.0,65.0,33.0,241165.0,2008,2008.0
Priest,PG-13,Action & Adventure,2011-05-13,2011-08-16,83.0,Rotten,15.0,99.0,46.0,86566.0,2011,2011.0
Priest,PG-13,Horror,2011-05-13,2011-08-16,83.0,Rotten,15.0,99.0,46.0,86566.0,2011,2011.0
Priest,PG-13,Mystery & Suspense,2011-05-13,2011-08-16,83.0,Rotten,15.0,99.0,46.0,86566.0,2011,2011.0
Priest,PG-13,Science Fiction & Fantasy,2011-05-13,2011-08-16,83.0,Rotten,15.0,99.0,46.0,86566.0,2011,2011.0
Priest,PG-13,Western,2011-05-13,2011-08-16,83.0,Rotten,15.0,99.0,46.0,86566.0,2011,2011.0
The Broken,R,Horror,,2009-03-31,88.0,Rotten,49.0,39.0,25.0,2543.0,2009,
The Broken,R,Mystery & Suspense,,2009-03-31,88.0,Rotten,49.0,39.0,25.0,2543.0,2009,
The Escapist,R,Art House & International,2008-01-21,2010-01-26,103.0,Fresh,64.0,45.0,64.0,14810.0,2010,2008.0
The Escapist,R,Mystery & Suspense,2008-01-21,2010-01-26,103.0,Fresh,64.0,45.0,64.0,14810.0,2010,2008.0
Sugar,R,Drama,2008-01-21,2009-01-09,114.0,Certified Fresh,92.0,136.0,80.0,12637.0,2009,2008.0
Sugar,R,Sports & Fitness,2008-01-21,2009-01-09,114.0,Certified Fresh,92.0,136.0,80.0,12637.0,2009,2008.0
Quid Pro Quo,R,Drama,2008-01-20,2008-08-20,81.0,Fresh,61.0,36.0,54.0,1769.0,2008,2008.0
Quid Pro Quo,R,Mystery & Suspense,2008-01-20,2008-08-20,81.0,Fresh,61.0,36.0,54.0,1769.0,2008,2008.0
Red,R,Drama,2008-08-08,2008-10-28,95.0,Fresh,70.0,27.0,69.0,2605.0,2008,2008.0
Red,R,Mystery & Suspense,2008-08-08,2008-10-28,95.0,Fresh,70.0,27.0,69.0,2605.0,2008,2008.0
The Guitar,R,Drama,2008-07-11,2009-10-02,92.0,Rotten,33.0,18.0,55.0,1056.0,2009,2008.0
The Road,R,Drama,2009-11-25,2010-05-25,111.0,Certified Fresh,73.0,213.0,68.0,248392.0,2010,2009.0
The Road,R,Mystery & Suspense,2009-11-25,2010-05-25,111.0,Certified Fresh,73.0,213.0,68.0,248392.0,2010,2009.0
The Road,R,Science Fiction & Fantasy,2009-11-25,2010-05-25,111.0,Certified Fresh,73.0,213.0,68.0,248392.0,2010,2009.0
G-Force,PG,Action & Adventure,2009-07-24,2009-12-15,90.0,Rotten,22.0,126.0,39.0,964628.0,2009,2009.0
G-Force,PG,Comedy,2009-07-24,2009-12-15,90.0,Rotten,22.0,126.0,39.0,964628.0,2009,2009.0
G-Force,PG,Kids & Family,2009-07-24,2009-12-15,90.0,Rotten,22.0,126.0,39.0,964628.0,2009,2009.0
G-Force,PG,Science Fiction & Fantasy,2009-07-24,2009-12-15,90.0,Rotten,22.0,126.0,39.0,964628.0,2009,2009.0
The Other Man,R,Drama,2008-03-12,2009-07-04,80.0,Rotten,15.0,39.0,18.0,4511.0,2009,2008.0
The Duchess,PG-13,Drama,2008-05-09,2009-01-27,110.0,Fresh,62.0,169.0,67.0,68874.0,2009,2008.0
The Women,PG-13,Comedy,2008-04-09,2008-12-19,114.0,Rotten,13.0,147.0,38.0,62029.0,2008,2008.0
The Women,PG-13,Drama,2008-04-09,2008-12-19,114.0,Rotten,13.0,147.0,38.0,62029.0,2008,2008.0
Public Enemies,R,Action & Adventure,2009-01-07,2009-08-12,140.0,Fresh,68.0,276.0,59.0,633635.0,2009,2009.0
Public Enemies,R,Drama,2009-01-07,2009-08-12,140.0,Fresh,68.0,276.0,59.0,633635.0,2009,2009.0
Night and Day (Bam gua nat),NR,Art House & International,2009-10-23,2012-09-01,145.0,Fresh,93.0,14.0,68.0,336.0,2012,2009.0
Night and Day (Bam gua nat),NR,Drama,2009-10-23,2012-09-01,145.0,Fresh,93.0,14.0,68.0,336.0,2012,2009.0
Julia,R,Art House & International,2009-08-05,2009-08-18,95.0,Certified Fresh,74.0,57.0,67.0,17304.0,2009,2009.0
Julia,R,Drama,2009-08-05,2009-08-18,95.0,Certified Fresh,74.0,57.0,67.0,17304.0,2009,2009.0
Julia,R,Mystery & Suspense,2009-08-05,2009-08-18,95.0,Certified Fresh,74.0,57.0,67.0,17304.0,2009,2009.0
Angel and the Badman,PG,Classics,1947-02-15,1999-10-14,100.0,Fresh,71.0,7.0,67.0,6977.0,1999,1947.0
Angel and the Badman,PG,Western,1947-02-15,1999-10-14,100.0,Fresh,71.0,7.0,67.0,6977.0,1999,1947.0
Angel and the Badman,PG,Romance,1947-02-15,1999-10-14,100.0,Fresh,71.0,7.0,67.0,6977.0,1999,1947.0
Fade to Black,R,Mystery & Suspense,2006-09-10,2010-05-10,105.0,Rotten,29.0,7.0,31.0,282.0,2010,2006.0
Angel Heart,R,Drama,1987-06-03,1998-06-23,113.0,Fresh,77.0,26.0,81.0,30038.0,1998,1987.0
Angel Heart,R,Mystery & Suspense,1987-06-03,1998-06-23,113.0,Fresh,77.0,26.0,81.0,30038.0,1998,1987.0
Old Dogs,PG,Comedy,2009-11-25,2010-09-03,88.0,Rotten,5.0,109.0,44.0,182878.0,2010,2009.0
Old Dogs,PG,Drama,2009-11-25,2010-09-03,88.0,Rotten,5.0,109.0,44.0,182878.0,2010,2009.0
Old Dogs,PG,Kids & Family,2009-11-25,2010-09-03,88.0,Rotten,5.0,109.0,44.0,182878.0,2010,2009.0
Surrogates,PG-13,Action & Adventure,2009-09-25,2010-01-26,89.0,Rotten,37.0,115.0,38.0,295028.0,2010,2009.0
Surrogates,PG-13,Comedy,2009-09-25,2010-01-26,89.0,Rotten,37.0,115.0,38.0,295028.0,2010,2009.0
Surrogates,PG-13,Mystery & Suspense,2009-09-25,2010-01-26,89.0,Rotten,37.0,115.0,38.0,295028.0,2010,2009.0
Surrogates,PG-13,Science Fiction & Fantasy,2009-09-25,2010-01-26,89.0,Rotten,37.0,115.0,38.0,295028.0,2010,2009.0
The Promotion,R,Comedy,2008-09-03,2008-02-09,86.0,Rotten,53.0,77.0,28.0,84735.0,2008,2008.0
Notorious,R,Drama,2009-01-16,2009-04-21,123.0,Rotten,51.0,144.0,65.0,97038.0,2009,2009.0
Notorious,R,Musical & Performing Arts,2009-01-16,2009-04-21,123.0,Rotten,51.0,144.0,65.0,97038.0,2009,2009.0
Soul Men,R,Comedy,2008-07-11,2009-10-02,100.0,Rotten,45.0,97.0,58.0,54252.0,2009,2008.0
Soul Men,R,Musical & Performing Arts,2008-07-11,2009-10-02,100.0,Rotten,45.0,97.0,58.0,54252.0,2009,2008.0
Igor,PG,Animation,2008-09-19,2009-01-20,86.0,Rotten,38.0,92.0,38.0,82490.0,2009,2008.0
Igor,PG,Comedy,2008-09-19,2009-01-20,86.0,Rotten,38.0,92.0,38.0,82490.0,2009,2008.0
Igor,PG,Kids & Family,2008-09-19,2009-01-20,86.0,Rotten,38.0,92.0,38.0,82490.0,2009,2008.0
The Matador,NR,Documentary,2008-10-03,2009-02-17,74.0,Fresh,73.0,15.0,65.0,205.0,2009,2008.0
The Matador,NR,Special Interest,2008-10-03,2009-02-17,74.0,Fresh,73.0,15.0,65.0,205.0,2009,2008.0
The Auteur,NR,Comedy,2008-01-01,2009-12-22,76.0,Fresh,67.0,6.0,41.0,266.0,2009,2008.0
The Caller,PG-13,Drama,2008-09-26,2009-04-14,95.0,Rotten,13.0,16.0,19.0,334.0,2009,2008.0
The Caller,PG-13,Mystery & Suspense,2008-09-26,2009-04-14,95.0,Rotten,13.0,16.0,19.0,334.0,2009,2008.0
Sin Nombre,R,Drama,2009-03-20,2009-01-09,96.0,Certified Fresh,88.0,119.0,89.0,21278.0,2009,2009.0
Sin Nombre,R,Mystery & Suspense,2009-03-20,2009-01-09,96.0,Certified Fresh,88.0,119.0,89.0,21278.0,2009,2009.0
Das Haus der Schlafenden Schönen (House of the Sleeping Beauties),NR,Art House & International,2008-11-14,2009-04-21,99.0,Rotten,28.0,18.0,18.0,172.0,2009,2008.0
Das Haus der Schlafenden Schönen (House of the Sleeping Beauties),NR,Drama,2008-11-14,2009-04-21,99.0,Rotten,28.0,18.0,18.0,172.0,2009,2008.0
The Stone Angel,R,Drama,2007-12-09,2008-10-21,115.0,Rotten,44.0,25.0,58.0,3025.0,2008,2007.0
Alvin and the Chipmunks: The Squeakquel,PG,Animation,2009-12-23,2010-03-30,88.0,Rotten,20.0,84.0,49.0,368581.0,2010,2009.0
Alvin and the Chipmunks: The Squeakquel,PG,Comedy,2009-12-23,2010-03-30,88.0,Rotten,20.0,84.0,49.0,368581.0,2010,2009.0
Alvin and the Chipmunks: The Squeakquel,PG,Kids & Family,2009-12-23,2010-03-30,88.0,Rotten,20.0,84.0,49.0,368581.0,2010,2009.0
Un Conte de Noël (A Christmas Tale),NR,Art House & International,2008-11-14,2009-10-11,150.0,Certified Fresh,86.0,132.0,66.0,23417.0,2009,2008.0
Un Conte de Noël (A Christmas Tale),NR,Comedy,2008-11-14,2009-10-11,150.0,Certified Fresh,86.0,132.0,66.0,23417.0,2009,2008.0
Un Conte de Noël (A Christmas Tale),NR,Drama,2008-11-14,2009-10-11,150.0,Certified Fresh,86.0,132.0,66.0,23417.0,2009,2008.0
The Rebound,R,Comedy,2009-06-02,2012-07-02,95.0,Rotten,41.0,27.0,46.0,31184.0,2012,2009.0
The Rebound,R,Romance,2009-06-02,2012-07-02,95.0,Rotten,41.0,27.0,46.0,31184.0,2012,2009.0
"1,000 Times Good Night",NR,Drama,2014-10-24,2015-02-02,117.0,Fresh,71.0,55.0,65.0,1881.0,2015,2014.0
Harold,PG-13,Comedy,2008-11-07,2008-09-16,105.0,Rotten,31.0,16.0,41.0,792.0,2008,2008.0
Push,PG-13,Mystery & Suspense,2009-06-02,2009-07-07,111.0,Rotten,23.0,126.0,42.0,2026397.0,2009,2009.0
Push,PG-13,Science Fiction & Fantasy,2009-06-02,2009-07-07,111.0,Rotten,23.0,126.0,42.0,2026397.0,2009,2009.0
